UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,190080898,01/08/2019,417 4TH ST NE,506,Midtown,E,33.77438,-84.37383,
LARCENY-NON VEHICLE,190081025,01/08/2019,40 JOHN PORTMAN BLVD NW,508,Downtown,M,33.76089,-84.38927,
LARCENY-NON VEHICLE,190081132,01/08/2019,3000 STONE HOGAN CONN SW @GREENBRIAR COMMONS,411,Greenbriar,R,33.67424,-84.49697,
LARCENY-NON VEHICLE,190081158,01/08/2019,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
LARCENY-NON VEHICLE,190081224,01/08/2019,200 PEYTON PL SW,405,Harland Terrace,I,33.7499,-84.47534,
LARCENY-NON VEHICLE,190081453,01/08/2019,745 FOUNTAINHEAD LN NE,211,Lindbergh/Morosgo,B,33.81912,-84.36408,
LARCENY-NON VEHICLE,190081917,01/08/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84884,-84.36475,
LARCENY-FROM VEHICLE,190080017,01/08/2019,3242 PIEDMONT RD NE,208,Buckhead Forest,B,33.84454,-84.37193,
LARCENY-FROM VEHICLE,190081371,01/08/2019,1332 OAKLAND DR SW,403,Oakland City,S,33.7187,-84.42739,
LARCENY-FROM VEHICLE,190080126,01/08/2019,794 JUNIPER ST NE,505,Midtown,E,33.77635,-84.38304,
LARCENY-FROM VEHICLE,190080369,01/08/2019,1490 WOODLAND AVE SE,607,Custer/McDonough/Guice,W,33.71363,-84.35303,
LARCENY-FROM VEHICLE,190080540,01/08/2019,2344 ASHMEL CT SW,406,Cascade Avenue/Road,S,33.725,-84.46508,
LARCENY-FROM VEHICLE,190081133,01/08/2019,349 DECATUR ST SE,604,Sweet Auburn,M,33.74988,-84.37788,
LARCENY-FROM VEHICLE,190081143,01/08/2019,1265 LEE ST SW,403,Oakland City,S,33.72066,-84.42426,
LARCENY-FROM VEHICLE,190081291,01/08/2019,2315 GLENWOOD AVE SE,611,East Lake,O,33.74002,-84.31169,
LARCENY-FROM VEHICLE,190081352,01/08/2019,2925 RIDGEWOOD RD NW,201,Paces,A,33.83474,-84.44816,
LARCENY-FROM VEHICLE,190081398,01/08/2019,1977 MARTIN L KING JR DR NW,108,,I,33.75015,-84.45227,
LARCENY-FROM VEHICLE,190081416,01/08/2019,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
LARCENY-FROM VEHICLE,190081465,01/08/2019,84 HOLLY RD NW,105,West Lake,J,33.75727,-84.43795,
LARCENY-FROM VEHICLE,190081563,01/08/2019,2260 CASCADE RD SW,409,Cascade Avenue/Road,S,33.72571,-84.44896,
LARCENY-FROM VEHICLE,190081607,01/08/2019,1409 PEACHTREE ST NE,502,Midtown,E,33.79337,-84.3868,
LARCENY-FROM VEHICLE,190081677,01/08/2019,255 OTTLEY DR NE,212,,E,33.81007,-84.37963,
LARCENY-FROM VEHICLE,190081739,01/08/2019,61 JESSE HILL JR DR NE,510,Downtown,M,33.75617,-84.38012,
LARCENY-FROM VEHICLE,190081772,01/08/2019,541 MAIN ST NE,211,Lindbergh/Morosgo,B,33.82243,-84.3691,
LARCENY-FROM VEHICLE,190081939,01/08/2019,1097 LOS ANGELES AVE NE,601,Virginia Highland,F,33.78299,-84.35102,
LARCENY-FROM VEHICLE,190082029,01/08/2019,1200 HOWELL MILL RD NW,203,Blandtown,D,33.7871,-84.41186,
LARCENY-FROM VEHICLE,190082077,01/08/2019,1235 UNIVERSITY DR NE,213,,F,33.79038,-84.34618,
LARCENY-FROM VEHICLE,190082111,01/08/2019,1356 ENGLISH ST NW,203,Blandtown,D,33.79182,-84.42071,
LARCENY-FROM VEHICLE,190082141,01/08/2019,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76021,-84.38594,
LARCENY-FROM VEHICLE,190082213,01/08/2019,931 MONROE DR NE @TRADER JOES - MONROE,506,Midtown,E,33.77986,-84.36917,
LARCENY-FROM VEHICLE,190082240,01/08/2019,2205 CHESHIRE BRIDGE RD NE,213,Lindridge/Martin Manor,F,33.81532,-84.35274,
LARCENY-NON VEHICLE,190081094,01/08/2019,2615 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77574,-84.47243,
LARCENY-NON VEHICLE,190081123,01/08/2019,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85248,-84.36058,
LARCENY-NON VEHICLE,190081327,01/08/2019,1280 CAROLINE ST NE,609,Edgewood,O,33.75848,-84.3462,
LARCENY-NON VEHICLE,190081420,01/08/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75831,-84.34638,
LARCENY-NON VEHICLE,190081480,01/08/2019,850 OAK ST SW @WEST END MALL,401,West End,T,33.74057,-84.4168,
LARCENY-NON VEHICLE,190081847,01/08/2019,12J BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,190082032,01/08/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80448,-84.41348,
BURGLARY-NONRES,190080762,01/08/2019,572 EDGEWOOD AVE NE,604,Old Fourth Ward,M,33.75437,-84.36866,
BURGLARY-NONRES,190081251,01/08/2019,2 JOSEPH E LOWERY BLVD NW,105,Washington Park,K,33.75484,-84.41766,
LARCENY-NON VEHICLE,190070543,01/07/2019,2600 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.7535,-84.47273,
LARCENY-NON VEHICLE,190071150,01/07/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75479,-84.41448,
LARCENY-NON VEHICLE,190071273,01/07/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75831,-84.34638,
LARCENY-NON VEHICLE,190071327,01/07/2019,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190071344,01/07/2019,675 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77324,-84.36513,
LARCENY-NON VEHICLE,190071896,01/07/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75479,-84.41448,
LARCENY-NON VEHICLE,190071992,01/07/2019,1225 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75832,-84.34788,
LARCENY-FROM VEHICLE,190070037,01/07/2019,83 WADDELL ST NE,602,Inman Park,N,33.75615,-84.36313,
LARCENY-FROM VEHICLE,190070038,01/07/2019,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65753,-84.50991,
LARCENY-FROM VEHICLE,190070401,01/07/2019,3242 PEACHTREE RD NE,208,Buckhead Forest,B,33.84286,-84.37291,
LARCENY-FROM VEHICLE,190070500,01/07/2019,1112 HUDSON DR NE,601,Virginia Highland,F,33.78103,-84.35094,
LARCENY-FROM VEHICLE,190070592,01/07/2019,1310 NORTHVIEW AVE NE,213,Morningside/Lenox Park,F,33.79072,-84.35679,
LARCENY-FROM VEHICLE,190070613,01/07/2019,542 PEEPLES STREET SW,401,West End,T,33.74007,-84.42038,
LARCENY-FROM VEHICLE,190070617,01/07/2019,3537 MARTIN L KING JR DR NW,111,Adamsville,H,33.75819,-84.50327,
LARCENY-FROM VEHICLE,190070754,01/07/2019,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,503,Midtown,E,33.7805,-84.38752,
LARCENY-FROM VEHICLE,190070788,01/07/2019,1284 W PACES FERRY RD NW,202,West Paces Ferry/Northside,A,33.8492,-84.42918,
LARCENY-FROM VEHICLE,190070804,01/07/2019,1715 HOWELL MILL RD NW @KROGER - HOWELL MILL,204,Berkeley Park,D,33.80089,-84.4157,
LARCENY-FROM VEHICLE,190070813,01/07/2019,504 WALDO ST SE,605,Grant Park,W,33.74089,-84.36655,
LARCENY-FROM VEHICLE,190070856,01/07/2019,3116 PEACHTREE RD NE @CALL BOX 6,208,Buckhead Forest,B,33.84038,-84.37832,
LARCENY-FROM VEHICLE,190070900,01/07/2019,2581 PIEDMONT RD NE @LINDBERGH PLAZA,211,Lindbergh/Morosgo,B,33.82524,-84.36707,
LARCENY-FROM VEHICLE,190071133,01/07/2019,2454 BENJAMIN E MAYS DR SW,406,Cascade Heights,I,33.72363,-84.46878,
LARCENY-FROM VEHICLE,190071141,01/07/2019,1090 TUMLIN ST NW,501,Home Park,E,33.78474,-84.40072,
LARCENY-FROM VEHICLE,190071163,01/07/2019,222 TRINITY AVE,512,Downtown,M,33.75046,-84.39545,
LARCENY-FROM VEHICLE,190071301,01/07/2019,2204 PEACHTREE RD NW,205,,C,33.8145,-84.39205,
LARCENY-FROM VEHICLE,190071318,01/07/2019,3909 CAMPBELLTON RD SW @CASCADE GLEN APTS,412,Kings Forest,P,33.6924,-84.51637,
LARCENY-FROM VEHICLE,190071376,01/07/2019,1544 PIEDMONT AVE NE @ANSLEY MALL,213,Piedmont Heights,F,33.79668,-84.36951,
LARCENY-FROM VEHICLE,190071421,01/07/2019,1280 MIDDLESEX AVE NE,213,Morningside/Lenox Park,F,33.7902,-84.36369,
LARCENY-FROM VEHICLE,190071697,01/07/2019,168 12TH ST NE,503,Midtown,E,33.78444,-84.38236,
LARCENY-FROM VEHICLE,190071865,01/07/2019,17 BAKER ST NW,508,Downtown,M,33.76332,-84.389,
LARCENY-FROM VEHICLE,190071934,01/07/2019,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,190042120,01/07/2019,1100 FULTON INDUSTRIAL BLVD,114,Bankhead/Bolton,H,33.78495,-84.50547,
LARCENY-NON VEHICLE,190070697,01/07/2019,1575 MARTIN L KING JR DR NW @MOSLEY PARK,104,Mozley Park,K,33.7529,-84.43904,
LARCENY-NON VEHICLE,190071067,01/07/2019,271 MAPLE ST NW,102,Vine City,L,33.76287,-84.4051,
LARCENY-NON VEHICLE,190071618,01/07/2019,135 UNIVERSITY AVE SW,304,Peoplestown,V,33.72192,-84.39288,
LARCENY-NON VEHICLE,190071859,01/07/2019,1100 SPRING ST,502,Midtown,E,33.78492,-84.38932,
ROBBERY-PEDESTRIAN,190071882,01/07/2019,198 AUBURN AVE,510,Downtown,M,33.75563,-84.3812,
LARCENY-NON VEHICLE,190071225,01/07/2019,185 MONTAG CIR NE,602,Inman Park,N,33.76013,-84.36218,
LARCENY-FROM VEHICLE,190071935,01/07/2019,3378 GREENBRIAR PKWY SW,413,,P,33.68387,-84.50204,
LARCENY-NON VEHICLE,190070896,01/07/2019,960 E PACES FERRY RD NE,210,Buckhead Heights,B,33.84691,-84.35618,
LARCENY-NON VEHICLE,190071170,01/07/2019,30 IVAN ALLEN JR BLVD NW,508,Downtown,M,33.76458,-84.38831,
LARCENY-NON VEHICLE,190071192,01/07/2019,1801 HONEYSUCKLE LN SW,410,Campbellton Road,R,33.70586,-84.45369,
LARCENY-NON VEHICLE,190071220,01/07/2019,1210 HOWELL MILL RD NW,203,Blandtown,D,33.78746,-84.4119,
LARCENY-NON VEHICLE,190071449,01/07/2019,2730 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68928,-84.489,
LARCENY-NON VEHICLE,190071765,01/07/2019,20 MARIETTA ST NW,511,Downtown,M,33.75468,-84.39042,
LARCENY-NON VEHICLE,190071904,01/07/2019,901 BOLTON RD NW,114,Bankhead/Bolton,H,33.77948,-84.49901,
LARCENY-NON VEHICLE,190071953,01/07/2019,1191 ARLINGTON AVE SW,403,Oakland City,S,33.72545,-84.42681,
AUTO THEFT,190070493,01/07/2019,98 HOGUE ST NE,604,Old Fourth Ward,M,33.75695,-84.37115,
AUTO THEFT,190070495,01/07/2019,1367 EASTGATE CT SE,612,East Atlanta,W,33.73645,-84.34348,
AUTO THEFT,190070576,01/07/2019,I-20 @ WB AND JOSEPH E LOWERY,101,Harris Chiles,T,33.74159,-84.41764,
AUTO THEFT,190070928,01/07/2019,4314 ROSWELL RD NE,209,East Chastain Park,B,33.8725,-84.38115,
AUTO THEFT,190071051,01/07/2019,2716 LENOX RD NE ,210,Pine Hills,B,33.82911,-84.35506,
AUTO THEFT,190071614,01/07/2019,2050 SYLVAN RD SW,306,Sylvan Hills,X,33.69893,-84.41819,
AUTO THEFT,190072047,01/07/2019,3004 PIEDMONT RD NE,206,Garden Hills,B,33.83667,-84.36813,
AUTO THEFT,190072012,01/07/2019,752 CLEVELAND AVE SW,311,Hammond Park,X,33.68117,-84.41294,
BURGLARY-RESIDENCE,190070635,01/07/2019,3413 LAKE VALLEY RD NW,111,Adamsville,H,33.76388,-84.49956,
BURGLARY-RESIDENCE,190070757,01/07/2019,683 HILL ST SE,605,Grant Park,W,33.73605,-84.37852,
BURGLARY-RESIDENCE,190071153,01/07/2019,2379 DUPREE AVE NW,109,Center Hill,J,33.77913,-84.46487,
BURGLARY-RESIDENCE,190071669,01/07/2019,631 MORELAND AVE SE,607,Ormewood Park,W,33.73703,-84.34939,
ROBBERY-PEDESTRIAN,190070308,01/07/2019,2900 LANDRUM DR SW,409,Southwest,R,33.70623,-84.48372,
ROBBERY-PEDESTRIAN,190070623,01/07/2019,1707 FAIRBANKS ST SW,306,Sylvan Hills,X,33.70863,-84.41561,
ROBBERY-PEDESTRIAN,190072061,01/07/2019,410 NORTH AVE NE,603,Old Fourth Ward,M,33.77127,-84.37382,
ROBBERY-RESIDENCE,190071696,01/07/2019,383 HOLDERNESS ST SW,401,West End,T,33.74457,-84.42715,
AGG ASSAULT,190071628,01/07/2019,2428 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69704,-84.39848,
AGG ASSAULT,190071976,01/07/2019,250 HERMER CIR NW,111,,I,33.75726,-84.48676,
AGG ASSAULT,190072007,01/07/2019,171 AUBURN AVE NE,510,Old Fourth Ward,M,33.75572,-84.3687,
AGG ASSAULT,190070209,01/07/2019,250 PIEDMONT AVE NE @HILTON OFFICE TOWER,509,Downtown,M,33.76126,-84.38223,
AGG ASSAULT,190070517,01/07/2019,1040 DECKNER AVE SW,306,Sylvan Hills,X,33.71382,-84.42167,
AGG ASSAULT,190071917,01/07/2019,200 SUNSET AVE NW,102,Vine City,L,33.76019,-84.41002,
AGG ASSAULT,190050270,01/07/2019,2160 MONROE DR,212,Piedmont Heights,F,33.81079,-84.37019,
BURGLARY-RESIDENCE,190070290,01/07/2019,1476 GLENWOOD AVE SE,612,East Atlanta,W,33.74015,-84.33919,
BURGLARY-RESIDENCE,190070356,01/07/2019,2637 SANTA BARBARA DR NW,112,Collier Heights,I,33.76545,-84.47425,
BURGLARY-RESIDENCE,190071132,01/07/2019,1829 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71,-84.44863,
BURGLARY-RESIDENCE,190071656,01/07/2019,14 S EUGENIA PL NW,107,Grove Park,J,33.77547,-84.45394,
BURGLARY-NONRES,190070638,01/07/2019,2610 METROPOLITAN PKWY SW,309,Perkerson,X,33.68329,-84.40771,
AGG ASSAULT,190061116,01/06/2019,1193 OAKLAND LN SW,403,Oakland City,S,33.71965,-84.42719,
AGG ASSAULT,190061616,01/06/2019,1540 ATHENS AVE SW,301,Capitol View,X,33.71275,-84.40883,
ROBBERY-PEDESTRIAN,190061534,01/06/2019,2453 CORONET WAY NW,201,,C,33.8209,-84.44958,
ROBBERY-PEDESTRIAN,190061702,01/06/2019,908 PEACHTREE ST NE,505,Midtown,E,33.77938,-84.38433,
BURGLARY-RESIDENCE,190061280,01/06/2019,960 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69307,-84.35805,
BURGLARY-RESIDENCE,190061589,01/06/2019,1450 ALLENE AVE SW,301,Capitol View,X,33.7153,-84.41277,
AGG ASSAULT,190061139,01/06/2019,101 EDGEWOOD AVE SE @HURT PARK,510,Downtown,M,33.75417,-84.3853,
AGG ASSAULT,190060286,01/06/2019,855 PEACHTREE ST NE,505,Midtown,E,33.778,-84.38424,
ROBBERY-PEDESTRIAN,190061272,01/06/2019,1240 W PEACHTREE ST NW,502,Midtown,E,33.78974,-84.38767,
AUTO THEFT,190060515,01/06/2019,590 W PEACHTREE ST NW ,509,Downtown,M,33.7702,-84.38754,
AUTO THEFT,190060963,01/06/2019,62 HARWELL ROAD,111,,I,33.7538,-84.493,
AUTO THEFT,190061567,01/06/2019,634 WHITEHALL ST SW,303,Adair Park,V,33.74192,-84.40871,
AUTO THEFT,190061775,01/06/2019,203 PINE ST,504,Downtown,M,33.7679,-84.3936,
LARCENY-NON VEHICLE,190061450,01/06/2019,515 CENTENNIAL OLYMPIC PARK DR NW,504,Downtown,M,33.76821,-84.39178,
LARCENY-NON VEHICLE,190061520,01/06/2019,1821 W ANDERSON AVE NW @SADIE G MAYS REHAB,108,Dixie Hills,J,33.75533,-84.44742,
ROBBERY-PEDESTRIAN,190061095,01/06/2019,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
ROBBERY-PEDESTRIAN,190061484,01/06/2019,50 UPPER ALABAMA ST SW,511,Downtown,M,33.75223,-84.38978,
LARCENY-NON VEHICLE,190060690,01/06/2019,807 LYNWOOD ST SE,605,Grant Park,W,33.73294,-84.36193,
LARCENY-NON VEHICLE,190060703,01/06/2019,2285 METROPOLITAN PKWY SW,309,Perkerson,X,33.68173,-84.40783,
LARCENY-FROM VEHICLE,190060630,01/06/2019,3181 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78692,-84.49314,
LARCENY-FROM VEHICLE,190060682,01/06/2019,1853 CHESHIRE BRIDGE RD,213,Morningside/Lenox Park,F,33.80935,-84.3617,
LARCENY-FROM VEHICLE,190060117,01/06/2019,626 DEKALB AVE SE,604,Old Fourth Ward,M,33.75283,-84.36687,
LARCENY-FROM VEHICLE,190060150,01/06/2019,SUMLIN AVE NW / MILDRED PL NW,109,Grove Park,J,33.77984,-84.45653,
LARCENY-FROM VEHICLE,190060195,01/06/2019,3167 PEACHTREE RD NE,206,Buckhead Village,B,33.84064,-84.37653,
LARCENY-FROM VEHICLE,190060369,01/06/2019,1150 CRESCENT AVE NE,503,Midtown,E,33.78601,-84.38437,
LARCENY-FROM VEHICLE,190060393,01/06/2019,180 TED TURNER DR SW,512,Downtown,M,33.74996,-84.3974,
LARCENY-FROM VEHICLE,190060541,01/06/2019,700 FINLEY AVE NW,106,Bankhead,K,33.77294,-84.42221,
LARCENY-FROM VEHICLE,190060585,01/06/2019,221 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76158,-84.38496,
LARCENY-FROM VEHICLE,190060664,01/06/2019,288 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73682,-84.3975,
LARCENY-FROM VEHICLE,190060739,01/06/2019,1678 HOWELL MILL RD NW,204,Berkeley Park,D,33.80047,-84.41593,
LARCENY-FROM VEHICLE,190060906,01/06/2019,893 PEACHTREE ST NE @BULLDOG,505,Midtown,E,33.77907,-84.38414,
LARCENY-FROM VEHICLE,190060974,01/06/2019,930 JUNIPER ST NE,503,Midtown,E,33.78,-84.38272,
LARCENY-FROM VEHICLE,190060976,01/06/2019,495 GREENWOOD AVE NE,506,Midtown,E,33.77697,-84.37082,
LARCENY-FROM VEHICLE,190060999,01/06/2019,980 PONCE DE LEON AVE NE @LIBRARY - PONCE,601,Virginia Highland,F,33.77391,-84.35506,
LARCENY-FROM VEHICLE,190061096,01/06/2019,716 ALINE DR NW,112,Collier Heights,I,33.77484,-84.48919,
LARCENY-FROM VEHICLE,190061475,01/06/2019,849 PIEDMONT AVE,505,Midtown,E,33.77776,-84.38116,
LARCENY-FROM VEHICLE,190061650,01/06/2019,225 MARION PL NE,609,Edgewood,O,33.75969,-84.34497,
LARCENY-FROM VEHICLE,190061717,01/06/2019,1097 AMSTERDAM AVE NE,601,Virginia Highland,F,33.78748,-84.35142,
LARCENY-FROM VEHICLE,190061824,01/06/2019,2140 PEACHTREE RD NW @BROOKWOOD HOTEL,207,,C,33.81296,-84.3926,
LARCENY-NON VEHICLE,190061290,01/06/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75479,-84.41448,
LARCENY-NON VEHICLE,190061510,01/06/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80448,-84.41348,
LARCENY-NON VEHICLE,190061541,01/06/2019,1210 CAROLINE ST NE,609,Edgewood,O,33.75851,-84.34829,
LARCENY-NON VEHICLE,190050289,01/05/2019,400 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75443,-84.37465,
LARCENY-NON VEHICLE,190051119,01/05/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84884,-84.36475,
LARCENY-NON VEHICLE,190051649,01/05/2019,835 MARTIN LUTHER KING JR DR NW ,102,Vine City,L,33.75479,-84.41448,
LARCENY-NON VEHICLE,190051651,01/05/2019,835 MARTIN LUTHER KING JR DR NW ,102,Vine City,L,33.75479,-84.41448,
LARCENY-FROM VEHICLE,190050049,01/05/2019,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77248,-84.37857,
LARCENY-FROM VEHICLE,190050094,01/05/2019,577 HEMLOCK CIR SE,607,Ormewood Park,W,33.73836,-84.3517,
LARCENY-FROM VEHICLE,190050211,01/05/2019,121  5TH ST NE,505,Midtown,E,33.77599,-84.38349,
LARCENY-FROM VEHICLE,190050240,01/05/2019,250 PHARR RD NE,206,Buckhead Village,B,33.83715,-84.37962,
LARCENY-FROM VEHICLE,190050324,01/05/2019,1008 BRADY AVE NW,501,Home Park,E,33.782,-84.41365,
LARCENY-FROM VEHICLE,190050345,01/05/2019,56 E ANDREWS DR NW @ANDREWS SQUARE,206,South Tuxedo Park,B,33.84352,-84.38092,
LARCENY-FROM VEHICLE,190050482,01/05/2019,1015 W MARIETTA ST NW,106,Knight Park/Howell Station,K,33.78489,-84.41987,
LARCENY-FROM VEHICLE,190050515,01/05/2019,921 WESTMORELAND CIR NW,110,West Highlands,G,33.79009,-84.44969,
LARCENY-FROM VEHICLE,190050664,01/05/2019,1040 HUFF RD NW,203,Blandtown,D,33.78949,-84.42125,
LARCENY-FROM VEHICLE,190050749,01/05/2019,3329 HABERSHAM RD NW,206,South Tuxedo Park,B,33.84602,-84.39532,
LARCENY-FROM VEHICLE,190050828,01/05/2019,944 MURPHY AVE SW,301,Adair Park,V,33.72922,-84.41524,
LARCENY-FROM VEHICLE,190050832,01/05/2019,95 MILTON AVE SE,305,Chosewood Park,Y,33.72261,-84.38476,
LARCENY-FROM VEHICLE,190050858,01/05/2019,652 HANSELL ST SE,605,Grant Park,W,33.74022,-84.3661,
LARCENY-FROM VEHICLE,190050902,01/05/2019,36 JOHN PORTMAN BLVD NE,509,Downtown,M,33.76086,-84.38511,
LARCENY-FROM VEHICLE,190050912,01/05/2019,2655 RIVERS RD NW,206,Peachtree Heights West,B,33.82775,-84.38976,
LARCENY-FROM VEHICLE,190050960,01/05/2019,840 MARIETTA ST NW,504,Marietta Street Artery,E,33.77526,-84.40678,
LARCENY-FROM VEHICLE,190051011,01/05/2019,1812 PEACHTREE ST NW,207,Ardmore,E,33.80431,-84.39355,
LARCENY-FROM VEHICLE,190051056,01/05/2019,275 MEMORIAL DR SE,605,Grant Park,W,33.74676,-84.37856,
LARCENY-FROM VEHICLE,190051063,01/05/2019,3261 PEACHTREE RD NE ,208,Peachtree Park,B,33.84409,-84.37051,
LARCENY-FROM VEHICLE,190051133,01/05/2019,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
LARCENY-FROM VEHICLE,190051149,01/05/2019,782 PEACHTREE ST NE ,505,Midtown,E,33.77593,-84.38466,
LARCENY-FROM VEHICLE,190051153,01/05/2019,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76021,-84.38594,
LARCENY-FROM VEHICLE,190051191,01/05/2019,1183 HOWELL MILL RD NW,207,Blandtown,D,33.78711,-84.41164,
LARCENY-FROM VEHICLE,190051287,01/05/2019,689 11TH ST NW,501,Home Park,E,33.78309,-84.41019,
LARCENY-FROM VEHICLE,190051382,01/05/2019,275 BAKER ST NW,508,Downtown,M,33.76171,-84.39569,
LARCENY-FROM VEHICLE,190051390,01/05/2019,227 COURTLAND ST NE,509,Downtown,M,33.76051,-84.38407,
LARCENY-FROM VEHICLE,190051478,01/05/2019,1015 GRANT ST SE,605,Grant Park,W,33.72654,-84.37682,
LARCENY-FROM VEHICLE,190051615,01/05/2019,145 SAMPSON ST NE,604,Old Fourth Ward,M,33.75801,-84.36551,
LARCENY-FROM VEHICLE,190051641,01/05/2019,508 MAIN ST NE,211,Lindbergh/Morosgo,B,33.8227,-84.37056,
LARCENY-FROM VEHICLE,190051717,01/05/2019,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
LARCENY-FROM VEHICLE,190051905,01/05/2019,600 PEACHTREE ST NE,509,Downtown,M,33.7708,-84.38515,
LARCENY-FROM VEHICLE,190051932,01/05/2019,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82678,-84.36699,
LARCENY-FROM VEHICLE,190051968,01/05/2019,1860 PEACHTREE RD NW,207,Ardmore,E,33.80596,-84.39405,
LARCENY-FROM VEHICLE,190051986,01/05/2019,306 BUCKHEAD AVE NE,206,Buckhead Village,B,33.83831,-84.37811,
LARCENY-FROM VEHICLE,190051993,01/05/2019,880 GLENWOOD AVE SE,606,Grant Park,W,33.73991,-84.35917,
LARCENY-FROM VEHICLE,190052152,01/05/2019,17 BAKER ST NW,508,Downtown,M,33.76226,-84.38755,
LARCENY-NON VEHICLE,190050881,01/05/2019,775 OLYMPIAN DRIVE SW,404,Westview,T,33.73412,-84.44056,
LARCENY-NON VEHICLE,190051330,01/05/2019,470 16TH ST NW,501,Home Park,E,33.7883,-84.40387,
LARCENY-NON VEHICLE,190051541,01/05/2019,708 CASPLAN ST SW,306,Sylvan Hills,X,33.70577,-84.41142,
LARCENY-NON VEHICLE,190050521,01/05/2019,1200 14TH PL NE,502,Midtown,E,33.78743,-84.37923,
LARCENY-NON VEHICLE,190050626,01/05/2019,551 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77357,-84.36866,
LARCENY-NON VEHICLE,190050692,01/05/2019,565 LANGHORN ST SW,401,Westview,T,33.73968,-84.43254,
LARCENY-NON VEHICLE,190050696,01/05/2019,478 SUNSET AVE NW,103,English Avenue,L,33.76771,-84.40999,
LARCENY-NON VEHICLE,190052029,01/05/2019,400 W PEACHTREE ST NW,504,Downtown,M,33.76614,-84.3876,
LARCENY-NON VEHICLE,190050855,01/05/2019,205 12TH ST NE,503,Midtown,E,33.7842,-84.38071,
AUTO THEFT,190050101,01/05/2019,3500 PEACHTREE RD NE @SAKS FIFTH AVENUE,208,North Buckhead,B,33.85252,-84.36116,
AUTO THEFT,190050383,01/05/2019,635 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.8213,-84.36689,
AUTO THEFT,190050714,01/05/2019,253 TRINITY AVE SW,512,Downtown,M,33.75066,-84.39606,
AUTO THEFT,190050998,01/05/2019,80 JESSE HILL JR DR SE @GRADY,510,Downtown,M,33.75231,-84.38231,
AUTO THEFT,190051389,01/05/2019,125 MILTON AVE SE,305,Chosewood Park,Y,33.72154,-84.3837,
ROBBERY-PEDESTRIAN,190050891,01/05/2019,824 RALPH DAVID ABERNATHY BLVD,401,West End,T,33.73815,-84.41483,
ROBBERY-COMMERCIAL,190051678,01/05/2019,3651 PIEDMONT RD NE,209,North Buckhead,B,33.85419,-84.38236,
ROBBERY-PEDESTRIAN,190051425,01/05/2019,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85248,-84.36058,
ROBBERY-PEDESTRIAN,190051577,01/05/2019,300 TED TURNER DR @ALOFT ATLANTA DOWNTOWN ,508,Downtown,M,33.76273,-84.38912,
AUTO THEFT,190051010,01/05/2019,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
